Titulo,Secao,Url
In-vivo Peri-Implant Bone Repair with Bioglass and Raloxifene  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1091_1620771982.pdf
Application of highly dispersed reduced graphene oxide solution for coating substrates by dip coating technique  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1154_1620909704.pdf
Breast implant surfaces treated by cyclodextrin in-situ polymerization: controlled drug release for mammoplasty  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/377_1619302996.pdf
In silico study of putative integrin-specific ligands for coating TiO2 dental implants  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/542_1619383995.pdf
Bioactive glass 58S5 coating for enhancing the implant performance of β-Ti12Mo6Zr2Fe alloy  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1045_1620764156.pdf
PMMA-silica hybrid coatings with bioactive and anticorrosive properties for Ti6Al4V implants  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/760_1620764842.pdf
First insights on novel Ti-based metal matrix composites intended for orthopedic implants: Ti+NbC and Ti+NbB2  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1035_1620762991.pdf
"Effect of Zr content on the microstructure, mechanical, and corrosion resistance behaviors of Ti-Nb-Zr alloys  Visualizar","R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1051_1620764845.pdf
Low-Cost Impedance Analyzer Applied With Sensors and Biosensors  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/622_1619393004.pdf
Understanding quenching phenomena between aluminum phthalocyanine chloride and nano-graphene oxide  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/358_1619295306.pdf
Antiviral electrospun polyvinylpyrrolidone/polycaprolactone fibers containing bioactive copper derivative against COVID-19  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1216_1621005985.pdf
Osteconductive Behavior and In vivo Degradation of Nanostructured and Ceramics Carbonated Hydroxyapatite Microspheres for Bone Regeneration  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/453_1619365319.pdf
3D printed scaffold combined to 2D osteoinductive coatings to repair a critical-size mandibular bone defect  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/730_1620371414.pdf
Design of a novel Bio-HEA based on TiZrNbTaMn for potential use as orthopedical implants  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/174_1619101130.pdf
Recycling of dopamine solution in polydopamine synthesis  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/589_1619389239.pdf
Selective laser sintering of UHMWPE and spray-dried HA for bone tissue engineering applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/839_1620678235.pdf
Thermal analysis and spectroscopic techniques to investigate docetaxel polymorphism  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/486_1619372870.pdf
VIRUCIDAL ACTIVITY OF ESSENTIAL OILS IN NANOCOMPOSITES  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/564_1619388102.pdf
Structural/morphological aspects and antimicrobial activity of Co1-xCuxMoO4·nH2O  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1072_1620771507.pdf
Development and characterization of chitosan/graphene biomaterial for nerve injury repair  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/452_1619446879.pdf
Carbon/zinc composite material synthesis using dopamine molecule as a chelating agent.  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/572_1619387800.pdf
Biomimetics Urethanes PDMS based hybrid materials for biomedical applications.  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/538_1619386289.pdf
Study of in vitro degradation of 3D hydroxyapatite/collagen type I scaffolds under static and dynamic conditions  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1233_1621257848.pdf
Effects of the pesticide acephate on cationic lipid bilayers  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/719_1620668892.pdf
RGD physically adsorbed and chemically immobilized onto a hydroxyapatite surface:  Impacts on Cell Adhesion  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/64_1618352237.pdf
Surface texturing (MECT) applied to cold rolling mill roll material  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/611_1619391682.pdf
Characterization of biaxial flexural strength in Y-TZP fourth generation zirconia for dental applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/741_1623168881.pdf
Development of lab-design goniometer for the study of static and dynamic wetting behavior  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1_1614615976.pdf
Development of polymeric membrane of starch extracted from the seeds of Artocarpus heterophyllus with extract of Stryphnodendron adstringens for application as transdermal dressings  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/389_1619455846.pdf
Hydroxyapatite and carbonate-substituted hydroxyapatite loaded with amoxicillin pastes for dental applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/947_1629748863.pdf
Electrospun fibers and microspheres of polyvinylpyrrolidone containing bioactive copper derivative by electrospinning  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1217_1621005701.pdf
BIOMECHANICAL REACTIONS OF OSTEOBLAST CELLS INTERACTING WITH MICROGROOVED SURFACES  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/261_1619211038.pdf
Study of the presence of free radicals in cotton and synthetic fabrics and their relationship with intrinsic virucidal properties  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/639_1619395256.pdf
Magnetic Composite of Bioactive Glass Matrix for Hyperthemia  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1207_1620848782.pdf
Corrosion behaviour and biological responses of a double film formed on the Ti-6Al-4V alloy surface by using thermal oxidation and biomimetic deposition containing bismuth  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1166_1620784571.pdf
"Anodization of TiO2 nanostructures and annealing temperatures: influence on elastic modulus, corrosion resistance and bioactivity of β Ti-40Nb alloy  Visualizar","R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1024_1620762443.pdf
MAO surface treatment in high entropy alloys  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/981_1620752398.pdf
"Effect of point and planar defects in the anelastic behavior of biomedical Ti-15Zr-15Mo-(1,3 wt%) Ag alloys measured by mechanical spectroscopy  Visualizar","R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/102_1618925165.pdf
Structural Analyses of Ti-10Mo-8Nb-6Zr alloy prepared by ECAP Technology  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/738_1620343401.pdf
Structural and Microstructural Characterization of Ti-10Mo-40Zr Alloy  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/906_1623162263.pdf
Comparative study between the deposition techniques of TiN films on NiCr metal alloys for the production of dental implants  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/653_1619400923.pdf
Laser-Induced Periodic Surface Structures (LIPSS) generation on AISI 316L for inhibition of Biofilm Growth  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/410_1619400885.pdf
Preparation e characterization of Ti-10Mo-5Mn-Ag alloys aiming at biomedical applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/701_1620047532.pdf
Preparation and Characterization of novel Ti-10Mo-Mn System Alloys for Biomedical Applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/933_1620742752.pdf
Influence of Substitcional Elements on Young Modulus of Ti-10Mo-XZr alloys  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1138_1620784505.pdf
Building experimental CCT diagrams of β-Ti alloys and analyzing the influence of cooling rate on the elastic modulus  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/984_1620753702.pdf
Beta Metastable Ti-Based Alloys for Biomedical Applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/877_1620692622.pdf
EFFECTS OF MORPHOLOGY AND LENGTH SCALE OF MICROSTRUCTURAL PHASES ON CORROSION RESISTANCE OF Zn-Mg-Mn ALLOYS  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1210_1620858783.pdf
Cytotoxicity of new Ti-based alloys aiming at biomedical applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/871_1620691173.pdf
The effect of thickness on Ti80-Nb20-based alloy coatings deposited by DCMS on AISI 316L substrate for biomedical applications.  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/575_1619612945.pdf
Structural characterization of biocompatible oxides grown on some biomedical Ti-based alloys  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/122_1619792776.pdf
Chemical and Mechanical Characterization of Ti-25Ta-70Zr alloy  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1013_1620759765.pdf
Medical dyes and photothermal agents: a synergistic effect?  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/351_1619295371.pdf
Effect of the Niobium Substitutional Element on the Mechanical Properties and Biocompatibility of Ti-25Ta-Nb Alloys  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/895_1620759673.pdf
Study of topographic and chemical changes of the Ti-6Al-4V surfaces using a laser to inhibition of bacteria biofilm growth  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/556_1619386782.pdf
Development and Microstructural Analysis of novel As-Cast Ti-Mo-Nb Alloys for Biomedical Applications  Visualizar,"R - Advanced Materials and Surface Treatments for Biological, Dental and Medical Applications / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/930_1620741208.pdf
Supramolecular structures for enhanced mRNA delivery  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/672_1619506588.pdf
Biological Fate studies of Nanocarries for drug delivery: Degradation and stability of hybrid nanomaterials in biological environments  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/117_1618936781.pdf
Biodegradable nanogels for delivery of therapeutics across biological barriers  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/110_1618931288.pdf
Nanocurcumina nebulizada para reparar el daño inflamatorio epitelial  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Invited Lecture,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/676_1619525643.pdf
Tumor vascular heterogeneity and the impact of sub-tumoral nanoemulsion biodistribution  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1204_1620831537.pdf
TUBULAR STRUCTURES: MANUFACTURED COMBINING ELECTROSPINNING AND 3D BIOPRINTING TECHNIQUES  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Oral,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/953_1620746403.pdf
Using Nanotechnology Approaches to Detect Sars-CoV-2 (Covid19): A Highly Adaptable Toolbox based on Virus Immunoassays  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/770_1620680067.pdf
Synthesis of cationic pullulan-based copolymer for future application in controlled delivery systems for cancer therapy  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/658_1619441819.pdf
Synthesis of hydrogels based on gelatin and hydrolyzed collagen: influence of polyethylene glycol and citric acid content  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/153_1619030940.pdf
INCORPORATION OF CURCUMIN IN ZEIN NANOFIES CROSS-LINKED WITH GRAPHENE OXIDE  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/309_1619279679.pdf
Fabrication of Hyperbranched Polyglycerols Microcapsules from Microfluidics guided by Artificial Neural Networks  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/796_1620653714.pdf
Chitosan sponges incorporated with rosehip oil  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/519_1619380004.pdf
Synthesis of a chitosan-graft-3-(2-furyl)-acrylic acid nanogel for Cymbopogon citratus (D.C.) STAPH essential oil encapsulation  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/82_1619531261.pdf
Bacterial cellulose-based interdigitated biosensor to detect p53 cancer biomarker  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/944_1620745062.pdf
Development of biomaterial of cross-linked chitosan with sebacic acid for encapsulation of essential oils  Visualizar,S - Polymeric and hybrid nanobiomaterials for diagnostic and therapeutic applications / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/215_1619211010.pdf
15th Anniversary of High Tc Iron-based Superconductors: What we learned  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1423_1627477759.pdf
Opening  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1453_1629721198.pdf
Plasmonic Nanocomposites for Linear and Nonlinear Photonics  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1431_1627479521.pdf
Soft Materials in Microfluidic Technologies for the Skin  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1424_1627477992.pdf
Bioinspired Thermal Materials and Applications  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1425_1627478096.pdf
Lead free piezoelectrics holistic view for sustainability  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1429_1627478809.pdf
The Paradigm of Inverse Design in Rational Discovery of Functional Materials  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1427_1628882914.pdf
Understanding the structure of materials with a high degree of structural disorder using electron diffraction  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1422_1627477472.pdf
Organic Semiconductors for Optoelectronics and Energy Applications  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1428_1629998578.pdf
Closing/Prizes  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1454_1629721390.pdf
Spintronics: Fundamentals and recent developments  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1430_1627479188.pdf
Bioelectronic single-molecule label-free sensing with large-area transducing interfaces  Visualizar,SP - Especial / Plenary,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1426_1627478323.pdf
Induction of immunogenic cell death by photodynamic therapy in B16F10 cells  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1203_1620839027.pdf
Polymeric nanoparticles surface-modified with peptides to target the Central Nervous System  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/698_1620027107.pdf
Hazard assessment of nanomaterials using transcriptomics-based approaches  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/704_1620127981.pdf
Nanostructured Delivery Systems Encapsulating Fingolimod for application in Covid-19 therapy  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/396_1619310297.pdf
Immobilization of cubosomes in hyaluronic acid hydrogel  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/529_1619381822.pdf
Graphene quantum dots decorated with imatinib for leukemia treatment  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1116_1620777856.pdf
